servei,id,nom,lat,lon,bicis,espais,canvi_rapid
AMBici,135354121,Ciutat esportiva Joan Gamper,41.37552,2.047241,10,12,10
AMBici,135354249,Centre Mercè Rodoreda,41.366994,2.054313,31,0,0
AMBici,135355812,Plaça del Mercat,41.366929,2.073851,2,10,2
AMBici,135355918,Centre Cívic Antoni Gaudí,41.373033,2.068996,5,16,5
AMBici,135356035,Av. Lluís Companys - Av. de la Generalitat,41.375476,2.056803,2,16,2
AMBici,162830923,RENFE Molins de Rei,41.409661,2.02074,8,12,8
AMBici,162831541,Zona Esportiva Ricard Ginebreda,41.405479,2.01926,18,1,1
AMBici,162832459,Les Guardioles,41.406264,2.025709,12,10,10
AMBici,162832849,Biblioteca el Molí,41.413688,2.015119,18,4,4
AMBici,162833253,La Granja,41.416852,2.011648,9,11,9
AMBici,162833691,Piscina Municipal,41.412512,2.021267,14,2,2
AMBici,531170493,Riera Nova,41.41679,2.022695,4,10,4
AMBici,531170778,Plaça de la Pau,41.410836,2.025345,1,21,1
AMBici,142141158,Mas Lluí - Parc Iulia Quieta,41.386214,2.059688,26,2,2
AMBici,142141545,TRAM Walden,41.380037,2.066618,7,13,7
AMBici,142141673,El Parador,41.383279,2.073643,0,21,0
AMBici,142141797,TRAM Rambla de Sant Just,41.378715,2.076763,4,14,4
AMBici,142142075,La Miranda - Canigó,41.386263,2.080294,5,9,5
AMBici,142142205,Plaça Maragall,41.381814,2.080662,4,13,4
AMBici,514223993,Can Ginestar,41.385986,2.074596,2,18,2
AMBici,514248105,INS Sant Just - CEM La Bonaigua,41.389583,2.075917,2,18,2
AMBici,514248539,Parc Plana Padrosa,41.392864,2.075163,5,10,5
AMBici,142153778,FGC Molí Nou - Ciutat Cooperativa,41.357892,2.034897,10,4,4
AMBici,142153915,CEM Pau Gasol,41.355854,2.025242,17,3,3
AMBici,142154091,Institut Marianao,41.349081,2.023385,6,12,6
AMBici,142154216,L'Olivera,41.351882,2.030121,11,13,11
AMBici,142154767,FGC Sant Boi,41.348472,2.042554,14,10,10
AMBici,142154898,Parc de la Muntanyeta,41.341439,2.038308,16,4,4
AMBici,142155014,Mercat de la Muntanyeta,41.345706,2.035232,4,14,4
AMBici,142166589,Institut Camps Blancs,41.336479,2.030187,2,16,2
AMBici,142166697,Ronda de Sant Ramon - Eusebi Güell,41.347484,2.028106,17,1,1
AMBici,142166803,Plaça del Llobregat,41.333233,2.042808,6,16,6
AMBici,525749099,C-245 - Sant Joan Bosco,41.339194,2.047222,7,13,7
AMBici,529241906,CC Sant Boi,41.329294,2.049846,8,10,8
AMBici,529243519,Pl. Catalunya,41.34023,2.041864,7,13,7
